ID,Age,Gender,Ethnicity,School,Survey Time,lat,long,ReccomendToAFriend,How familiar are you with this platform?,How likely are you to do the following when you use Facebook? - Click on suggested posts,How likely are you to do the following when you use Facebook? - Read articles,How likely are you to do the following when you use Facebook? - Click on links to products,How likely are you to do the following when you use Facebook? - Share photos,How likely are you to do the following when you use Facebook? - Find new connections,How likely are you to do the following when you use Facebook? - Message others,How likely are you to do the following when you use Facebook? - Play games,How likely are you to do the following when you use Facebook? - Others (Please indicate),The Facebook platform is: - Low end,The Facebook platform is: - Elegant,The Facebook platform is: - Prestigious,The Facebook platform is: - Sophisticated,The Facebook platform is: - Conventional,The Facebook platform is: - Expensive,The Facebook platform is: - Modest,The Facebook platform is: - Stylish,The Facebook platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Facebook: - I know a lot about Facebook,Please indicate the extent to which you agree with the following statements regarding Facebook: - Facebook is relevant to me,Please indicate the extent to which you agree with the following statements regarding Facebook: - Facebook stands out from its competitors,regard,"Compared with other used social media platforms, please rate Facebook's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Others (please specify)",Please indicate the amount of time you use Facebook per week: - Selected Choice,What percent of your total social media usage time is spent on Facebook? - %,How famliar are you with this platform?,The Instagram platform is: - Low end,The Instagram platform is: - Elegant,The Instagram platform is: - Prestigious,The Instagram platform is: - Sophisticated,The Instagram platform is: - Conventional,The Instagram platform is: - Expensive,The Instagram platform is: - Modest,The Instagram platform is: - Stylish,The Instagram platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Instagram: - I know a lot about Instagram,Please indicate the extent to which you agree with the following statements regarding Instagram: - Instagram is relevant to me,Please indicate the extent to which you agree with the following statements regarding Instagram: - Instagram stands out from its competitors,,"Compared with other used social media platforms, please rate Instagram's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Others (please specify)","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Others (please specify) - Text",Please indicate the amount of time you use Instagram per week: - Selected Choice,Please indicate the amount of time you use Instagram per week: - > 8 hours (please specify) - Text,What percent of your total social media usage time is spent on Instagram? - %,How likely are you to recommend Instagram to a colleague or friend?,How famliar are you with this platform?,The Whatsapp platform is: - Low end,The Whatsapp platform is: - Elegant,The Whatsapp platform is: - Prestigious,The Whatsapp platform is: - Sophisticated,The Whatsapp platform is: - Conventional,The Whatsapp platform is: - Expensive,The Whatsapp platform is: - Modest,The Whatsapp platform is: - Stylish,The Whatsapp platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - I know a lot about Whatsapp,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - Whatsapp is relevant to me,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - Whatsapp stands out from its competitors,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - I hold Whatsapp in high regard,"Compared with other used social media platforms, please rate Whatsapp's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Others (please specify)","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Others (please specify) - Text",Please indicate the amount of time you use Whatsapp per week: - Selected Choice,Please indicate the amount of time you use Whatsapp per week: - > 8 hours (please specify) - Text,What percent of your total social media usage time is spent on Whatsapp? - %,How often do you use the following social media platforms? - Facebook,How often do you use the following social media platforms? - Instagram,How often do you use the following social media platforms? - Whatsapp,How often do you use the following social media platforms? - Twitter,Browser Meta Info - Browser,Browser Meta Info - Operating System
12,2,2,1,8,4:19,34.0493927,-118.2640991,8,1,1,2,1,3,2,2,2,5,6,6,5,6,6,5,6,5,6,5,6,5,7,4,8,9,9,7,7,10,8,10,3,73,4,6,4,5,5,5,6,6,5,5,5,6,6,,4,8,9,7,9,8,10,8,10,nill,3,,61,9,4,6,5,4,5,6,5,5,6,5,6,5,6,7,4,8,9,8,8,9,9,10,10,nill,2,,67,3,4,4,4,Chrome,Windows NT 6.1
13,4,1,1,8,5:20,40.73170471,-73.9885025,6,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,3,4,5,5,4,6,7,7,6,6,6,7,6,3,65,3,4,5,4,5,4,5,4,4,4,4,5,5,,3,6,6,5,6,6,6,6,0,,3,,58,6,4,4,4,4,4,4,4,4,5,5,4,4,5,5,3,6,6,6,7,6,5,6,0,,3,,55,3,3,3,3,Chrome,Windows NT 6.1
14,3,2,1,8,6:28,38.11289978,-122.1331024,4,5,3,2,2,1,2,1,2,5,6,3,3,3,6,3,3,3,1,6,6,6,2,4,4,7,8,1,7,7,7,0,4,32,5,1,6,6,6,3,6,5,6,6,7,7,7,,1,9,10,10,2,10,9,10,0,,5,,51,10,4,3,3,4,3,4,3,4,3,3,5,5,5,2,4,2,6,3,3,7,6,7,0,,1,,0,4,5,1,4,Chrome,Windows NT 10.0
15,4,2,1,8,6:22,41.10339355,-104.905899,10,5,3,2,3,1,2,1,5,5,1,3,3,3,6,1,6,3,4,6,6,6,6,2,5,10,4,8,10,10,6,0,3,91,4,3,3,3,3,5,1,5,4,5,3,4,4,,3,5,5,5,5,5,5,5,0,na,1,,1,5,1,5,5,5,5,5,5,5,5,5,1,4,4,4,3,5,5,5,5,5,5,5,5,na,1,,0,5,1,1,1,Chrome,Windows NT 6.1
16,3,1,1,8,6:51,28.2118988,-80.75830078,1,5,4,3,3,4,2,1,2,4,6,1,1,1,6,1,1,1,1,6,2,3,1,5,1,1,2,0,4,6,0,10,2,10,4,3,1,1,1,6,1,1,1,1,2,1,1,,3,3,2,2,1,5,0,0,0,nothing,1,,5,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,5,5,5,5,5,5,5,5,never used,1,,0,2,1,1,1,Chrome,Windows NT 10.0
17,2,1,3,4,6:44,40.0256958,-74.89160156,4,5,1,1,5,1,1,1,5,5,1,4,4,4,6,1,6,4,6,7,7,7,1,3,6,10,3,1,10,5,7,0,1,10,5,1,6,4,4,6,1,6,6,6,7,7,7,,1,10,10,10,10,10,10,10,0,,2,,30,10,1,4,4,4,4,4,4,4,4,4,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,5,5,1,4,Chrome,Windows NT 10.0
18,3,1,1,8,6:33,39.27839661,-76.55699921,3,5,4,3,2,4,4,1,2,1,4,3,1,1,1,4,4,3,4,5,4,4,5,2,5,4,2,7,6,4,6,0,3,68,3,4,6,6,4,6,4,4,6,3,4,2,6,,2,2,4,7,5,3,8,7,0,,3,,39,3,2,3,4,6,3,5,4,5,5,4,3,6,5,4,3,7,4,5,7,2,5,3,0,,1,,4,5,4,2,3,Chrome,Windows NT 6.2
19,2,1,1,8,7:03,32.94900513,-96.43450165,5,5,3,3,1,3,4,2,2,2,3,6,4,3,4,4,5,3,4,4,3,5,2,4,3,5,5,7,3,6,7,5,2,39,4,5,5,3,5,3,4,3,4,3,2,3,5,,2,4,6,4,6,7,5,3,6,talk to friends,3,,53,4,4,3,5,3,3,1,1,3,5,4,3,5,4,3,3,5,3,6,6,8,7,7,5,cost,3,,43,3,2,2,3,Chrome,Windows NT 10.0
20,3,1,1,5,6:58,40.76179504,-73.32929993,0,4,3,2,5,5,3,5,5,5,6,3,4,4,4,4,6,4,4,5,3,3,1,4,4,6,3,1,5,5,4,0,2,10,5,3,6,6,6,6,5,4,6,6,7,7,7,,1,7,7,7,1,7,4,1,0,,5,,80,7,5,4,4,4,6,6,1,4,6,6,7,7,7,7,2,7,7,7,2,7,0,0,0,,2,,10,2,4,2,2,Chrome,Windows NT 10.0
21,5,2,1,8,6:24,39.73510742,-75.66840363,6,5,2,2,2,2,3,1,3,3,3,3,3,3,4,3,3,4,4,7,6,6,5,3,7,8,8,5,9,5,6,8,3,72,4,3,3,3,3,4,3,3,4,4,6,5,5,,3,5,5,6,5,6,5,6,7,Fun,2,,22,5,1,3,3,3,3,3,3,3,3,3,2,2,2,2,4,3,3,3,4,3,3,3,3,fun,1,,0,5,3,1,1,Chrome,Windows NT 10.0
22,3,2,1,10,6:09,29.63130188,-82.58139801,10,5,4,4,4,1,4,1,4,1,1,6,6,6,1,6,6,6,6,7,7,7,7,1,10,10,8,4,10,10,10,10,4,70,5,1,6,6,6,1,6,6,6,6,7,7,7,,1,10,10,10,5,10,10,10,10,fun,3,,30,10,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,unknown,1,,0,5,4,1,2,Chrome,Windows NT 10.0
